bar,bars_held,base_trade_entry_bar,base_trade_exit_bar,base_trade_pnl,base_trade_top20_winner,base_trade_winner,base_trade_worst20_loser,close,current_return,entry_bar,entry_price,lower_shadow_ratio_2h,macd_hist_2h,macd_hist_4h,oi_change_2h,oi_change_4h,reasons,side,time,upper_shadow_ratio_2h,variant,volume_ratio_1h,volume_ratio_2h
213571,1043,212528,231248,31590.289119135792,False,True,False,3425.06,0.03630768822630581,212528,3305.06088,0.23461538461539197,4.815607222637588,-10.977197671689368,-0.009279631249333398,-0.013110759866212573,1h_bearish_strict_engulf,long,2021-10-05 15:00:00,0.2754437869822454,1h_strict_engulf_v2p0,2.4231201402736615,0.7847922874221007
240991,527,240464,246224,39124.28035168933,False,True,False,3037.28,0.12158857530421963,240464,3406.5785480000004,0.3576669568461668,-2.452930231374907,-10.327709980322936,0.019596102235240664,0.036477946019906504,1h_bullish_strict_engulf,short,2022-01-08 20:00:00,0.5270488745180915,1h_strict_engulf_v2p0,3.118276514597644,3.129791897220898
253327,1148,252179,254066,18872.726227091713,False,True,False,2655.11,0.1488675813808089,252179,3050.369804,0.5587549933422062,-2.0055254167405465,-13.991813737681383,0.03573760577720031,0.014379803376534994,1h_bullish_strict_engulf,short,2022-02-20 16:00:00,0.1018641810918758,1h_strict_engulf_v2p0,2.158551424651081,1.6089464613697955
261841,42,261799,266378,9453.885492086352,False,True,False,2991.74,0.009334219109179198,261799,2964.072696,0.13926746166950507,9.984521855384946,-1.7483275702509218,-0.026692471639915283,-0.01734407696731899,1h_bearish_strict_engulf,long,2022-03-22 06:00:00,0.5748154457694457,1h_strict_engulf_v2p0,3.5230440317688108,3.1414188114040087
272989,136,272853,273570,59.94627962015511,False,True,False,2818.66,0.0065891026232325345,272853,2837.23244,0.13268744734625357,-13.585125401813796,-5.936540881766907,0.0059691758989561805,0.02761021009776332,1h_bullish_strict_engulf,short,2022-04-29 23:00:00,0.565711878685769,1h_strict_engulf_v2p0,2.219137221634951,0.8355279296397327
275893,1792,274101,277466,25933.17423582128,False,True,False,2308.62,0.1965925072121011,274101,2762.4773940000005,0.16914688174486303,-16.54320338130293,-27.520263292788997,-0.028652524903095555,-0.03262486700654088,1h_bullish_strict_engulf,short,2022-05-10 01:00:00,0.25468590253322754,1h_strict_engulf_v2p0,3.2534717134330675,1.7426381063053933
278509,169,278340,278781,-3047.8929082214745,False,False,False,1948.02,0.02770480898553407,278340,2001.989522,0.0879494655004886,-14.383355000839114,-9.147911274337833,-0.010487361066287781,-0.011149511689165337,1h_bullish_strict_engulf,short,2022-05-19 03:00:00,0.8746355685131177,1h_strict_engulf_v2p0,2.628636719067636,1.4301610574261636
280657,795,279862,281661,9503.979987315004,False,True,False,1814.6,0.09615458172600033,279862,1989.082104,0.8181237354914265,-15.19261499815152,-12.540900275009491,0.02920225202119564,0.07830238713273596,1h_bullish_strict_engulf,short,2022-05-26 14:00:00,0.16856564796081505,1h_strict_engulf_v2p0,9.816614263411651,6.585640382072367
281797,136,281661,282267,5789.827658736322,False,True,False,1890.94,0.029757064606207972,281661,1836.297186,0.6322620519159531,13.05854639598689,21.97056775115036,0.022940594328076935,0.033831758851077254,1h_bearish_strict_engulf,long,2022-05-30 13:00:00,0.16996291718170753,1h_strict_engulf_v2p0,2.136004697757824,0.7687469041497044
283261,994,282267,283346,8742.063103900015,False,True,False,1776.04,0.079298072115493,282267,1916.876548,0.7663197729422906,3.2864914137971404,-5.306464025856066,0.008898889284644218,-5.853224832563786e-05,1h_bullish_strict_engulf,short,2022-06-04 15:00:00,0.0,1h_strict_engulf_v2p0,2.8687809561499615,0.43620099629029
285565,1613,283952,286538,43704.53024715526,False,True,False,1511.6,0.17784059539560726,283952,1780.423844,0.3625035400736328,-3.4747159379226105,-22.934672882584977,-0.029493753918395482,-0.006780718020714338,1h_bullish_strict_engulf,short,2022-06-12 15:00:00,0.0645709430756153,1h_strict_engulf_v2p0,3.944790056804338,1.1057845739296066
289573,777,288796,289870,8474.028016407072,False,True,False,1239.21,0.0855710221313315,288796,1141.5282599999998,0.0015608740894886926,0.47367128799892555,5.04356457618114,0.01596003883043262,-0.0032711966845363483,1h_bearish_strict_engulf,long,2022-06-26 13:00:00,0.13865764828304233,1h_strict_engulf_v2p0,5.072230655567956,1.571467035096397
302065,1556,300509,302229,4914.057706488122,False,True,False,1771.89,0.053927200983661994,300509,1681.2261780000001,0.1504204297726607,4.542916610223731,7.680783939255509,0.009564405128324793,0.0019515266056060465,1h_bearish_strict_engulf,long,2022-08-08 22:00:00,0.4011211460604191,1h_strict_engulf_v2p0,2.4771115436562368,1.8661430985812713
305089,115,304974,305802,25299.36208357266,False,True,False,1736.37,0.049238096719017355,304974,1821.865554,0.6377374784110603,-10.937385158382186,-9.146462784144529,-0.02001821824518446,-0.06467892362426342,1h_bullish_strict_engulf,short,2022-08-19 10:00:00,0.351899827288431,1h_strict_engulf_v2p0,2.6127601584388214,4.263280195675381
308077,58,308019,308891,1812.9776975369896,False,True,False,1535.87,0.016814588703599753,308019,1510.4720340000001,0.46588785046728903,12.64306039407801,4.723373808082208,-0.0009588885620668286,0.004032608408538474,1h_bearish_strict_engulf,long,2022-08-29 19:00:00,0.288317757009348,1h_strict_engulf_v2p0,2.4894674938567394,2.2859711848618245
314365,1134,313231,315107,12645.135390775773,False,True,False,1359.3,0.04685157507540638,313231,1422.985346,0.4919195900670067,5.2187850339555695,6.823900243350252,0.02511446910829207,0.02787996460182507,1h_bullish_strict_engulf,short,2022-09-20 15:00:00,0.002759164367360505,1h_strict_engulf_v2p0,2.788173219610095,2.0013926782253826
315901,112,315789,316243,-17402.501966663054,False,False,False,1292.65,0.008431700769736539,315789,1303.549238,0.08986873106698315,-5.738270827988334,1.7225776587458697,0.002475618673561941,0.0265140995316675,1h_bullish_strict_engulf,short,2022-09-25 23:00:00,0.03365870077415008,1h_strict_engulf_v2p0,2.555125901668458,2.2016841403099456
322069,161,321908,322432,1821.3641402574722,False,True,False,1309.11,0.011013703453548462,321908,1294.848918,0.6266829865361166,2.9879369968615546,2.6829740651525453,0.0060939879627710525,0.0104105507909944,1h_bearish_strict_engulf,long,2022-10-17 09:00:00,0.26315789473682305,1h_strict_engulf_v2p0,4.618388381636366,0.5916596423772933
324505,1508,322997,325224,33405.54589574665,False,True,False,1474.88,0.12668674871514196,322997,1309.0417559999999,0.05902319441825591,12.955512767550433,10.756350987147037,-0.09886515698613252,-0.09046878385592305,1h_bearish_strict_engulf,long,2022-10-25 20:00:00,0.8936451065434641,1h_strict_engulf_v2p0,19.93403829287263,12.85076506393515
327337,548,326789,327744,777.154318366549,False,True,False,1615.6,0.0017407732305578794,326789,1612.792494,0.0,9.319415678304889,5.4912390407513865,0.018133087341942744,0.025716350849351866,1h_bearish_strict_engulf,long,2022-11-04 16:00:00,0.9993392798149952,1h_strict_engulf_v2p0,3.969203260959787,4.683658369074991
330109,287,329822,331730,5934.671972629847,False,True,False,1235.0,0.005604506882591176,329822,1241.9215660000002,0.5839457320520008,-5.802415817392024,1.5537718091592652,0.012345504241842109,0.016107240147200885,1h_bullish_strict_engulf,short,2022-11-14 07:00:00,0.0,1h_strict_engulf_v2p0,34.21298634754696,2.27186536984286
334261,207,334054,334641,-7966.9361697529675,False,False,False,1177.93,0.013253116908475082,334054,1193.541244,0.16891111966141203,-4.50175817843804,-7.228388291050102,-0.00034737776942850296,0.004556020356787371,1h_bullish_strict_engulf,short,2022-11-28 17:00:00,0.471335128895729,1h_strict_engulf_v2p0,7.294091083510533,2.8602420864138147
334741,100,334641,335631,7269.439055136987,False,True,False,1267.87,0.030574122734497333,334641,1230.2560019999999,0.13768115942028866,8.197830719463525,8.437370925241446,0.004994747941926114,0.0017701565042662626,1h_bearish_strict_engulf,long,2022-11-30 09:00:00,0.0416666666666701,1h_strict_engulf_v2p0,3.6872191937463215,0.22395085247661328
340861,412,340449,341144,-295.2712000756874,False,False,False,1212.15,0.00999034808679311,340449,1200.1599840000001,0.746564885496169,0.04320782293714398,6.120624445401324,0.008102564768404541,0.009530644234447383,1h_bearish_strict_engulf,long,2022-12-21 15:00:00,0.07175572519084436,1h_strict_engulf_v2p0,3.5473681717595547,0.4312340616801419
345877,399,345478,355572,49025.1805000442,False,True,False,1259.91,0.0007770588126632116,345478,1258.931736,0.7586206896551823,-0.8644292985945423,-0.9262674049390789,-0.006496733569631541,-0.007963357627666534,1h_bearish_strict_engulf,long,2023-01-08 01:00:00,0.08463949843259473,1h_strict_engulf_v2p0,4.577865032831541,0.9108309615613853
359507,3448,356059,362196,2902.577303465514,False,True,False,1575.89,0.01795132739130989,356059,1548.099558,0.0119987849331742,-4.610389267791495,-4.348299035172708,0.010378263272518229,0.011534787232026611,1h_bearish_strict_engulf,long,2023-02-24 16:00:00,0.12029161603888298,1h_strict_engulf_v2p0,5.126590158367528,3.4765207546828822
365867,1654,364213,381204,46971.89962416631,False,True,False,1783.56,0.13108665769858963,364213,1576.855308,0.6698635189966787,-1.1671908459970695,6.6867441509516965,-0.030994006014005704,-0.01921861549664783,1h_bearish_strict_engulf,long,2023-03-18 18:00:00,0.2784950202877191,1h_strict_engulf_v2p0,2.0298935171285337,2.2921798459152005
399599,6299,393300,405972,-9777.285888807732,False,False,False,1981.01,0.04862628971476424,393300,1889.1477539999998,0.3972918467300475,12.796664944454463,9.866857898550563,0.006960352444348894,0.10079364639216859,1h_bearish_strict_engulf,long,2023-07-13 21:00:00,0.4557764333045209,1h_strict_engulf_v2p0,7.24916252407834,6.89445113225975
411023,1307,409716,415082,8149.520137668995,False,True,False,1663.26,0.01466541731298765,409716,1687.652402,0.6086956521739152,-0.12018891022810818,4.221755638856749,0.004562930469303339,0.00023408198000685054,1h_bullish_strict_engulf,short,2023-08-22 13:00:00,0.09130434782605515,1h_strict_engulf_v2p0,2.0972033436737787,0.5561145278204435
421847,1364,420483,422900,10642.110482847143,False,True,False,1651.04,0.0352393560622597,420483,1594.838904,0.3460026212319872,3.6362997790227087,6.940149747961936,0.0016097823737066808,0.004073386487165154,1h_bearish_strict_engulf,long,2023-09-29 03:00:00,0.0,1h_strict_engulf_v2p0,2.5163677162574536,0.669859260780467
423707,807,422900,424061,-54.019986028957646,False,False,False,1641.91,0.00665040592967947,422900,1652.8293680000002,0.3233173076923123,1.1669600629319756,-3.0690450847070716,0.0021243641868111673,0.003040084257964315,1h_bullish_strict_engulf,short,2023-10-05 14:00:00,0.4399038461538397,1h_strict_engulf_v2p0,6.231645395910526,3.3770421878124095
424859,343,424516,426094,13005.089737643139,False,True,False,1596.5,0.01852472283119333,424516,1626.07472,0.17728852838933878,-4.10500789488181,-2.333925286258058,0.01299609991154993,0.027096320630751514,1h_bullish_strict_engulf,short,2023-10-09 14:00:00,0.0034762456546898178,1h_strict_engulf_v2p0,2.3993584603047315,4.407230123025096
426899,805,426094,427152,3213.8175412995042,False,True,False,1579.59,0.015212132328132233,426094,1555.921122,0.3891591382904705,2.1022903947972598,4.848268301394462,-0.04169122612261733,-0.0416014863831925,1h_bearish_strict_engulf,long,2023-10-16 16:00:00,0.540653231410712,1h_strict_engulf_v2p0,4.2173768009956,17.16540646530305
428351,463,427888,455796,131352.1926257087,True,True,False,1621.67,0.028002974203216846,427888,1577.495436,0.09505703422053308,0.9783853048432629,4.16613011723088,0.013417728304760734,-0.00048259957544405374,1h_bearish_strict_engulf,long,2023-10-21 17:00:00,0.10755024443237554,1h_strict_engulf_v2p0,2.3867388475449083,5.192892917442797
460943,1403,459540,476244,176532.66314368136,True,True,False,2501.84,0.05217672656105199,459540,2377.7754600000003,0.9153737658674014,-3.079578224409163,-2.8231237506501614,-0.0024304382371359567,-0.0033892660625662874,1h_bearish_strict_engulf,long,2024-02-11 21:00:00,0.08392101551481172,1h_strict_engulf_v2p0,3.6208397337429585,1.0611367296149905
477119,299,476820,479124,-40958.31834407768,False,False,True,3424.65,0.0194225814395943,476820,3359.401746,0.0,4.256187544717189,15.216829937532767,0.012695602411908036,0.015185844096499146,1h_bearish_strict_engulf,long,2024-04-08 01:00:00,0.1276787322168219,1h_strict_engulf_v2p0,5.4709180622009566,4.299564214541961
503579,1127,502452,504180,-9433.904760260251,False,False,False,3028.16,0.00684577433160749,502452,3048.8901,0.3187279151943417,9.352006819272912,13.082944950297346,0.0032454858660802,0.0020271522697661304,1h_bullish_strict_engulf,short,2024-07-08 22:00:00,0.0,1h_strict_engulf_v2p0,2.213519353982636,1.715094609760716
506975,1355,505620,508788,-35698.0686171815,False,False,False,3498.3,0.002965216216748834,505620,3487.957452,0.2204861111111054,0.688343992648992,-0.7300324714761146,0.0031646607001012406,0.0014680241430733432,1h_bearish_strict_engulf,long,2024-07-20 17:00:00,0.4062499999999942,1h_strict_engulf_v2p0,4.5694743460285405,0.47994647343239116
511475,671,510804,514048,45422.7901226714,False,True,False,2354.87,0.2704487007775376,510804,2991.741532,0.5841380198274762,-52.45467124616438,-55.90733369284979,0.0030556898743812066,-0.025250790233664944,1h_bullish_strict_engulf,short,2024-08-05 08:00:00,0.09231363460795759,1h_strict_engulf_v2p0,2.1998220343696118,5.69466729876255
516743,117,516626,517456,14924.732541245874,False,True,False,2660.09,0.0026344595551950345,516626,2653.100514,0.2470719464584522,4.873391306547221,5.129293743770184,-0.008577755923055985,-0.007753675812999017,1h_bearish_strict_engulf,long,2024-08-23 15:00:00,0.31818181818182567,1h_strict_engulf_v2p0,8.886793146554892,1.0629331489620888
518207,751,517456,518370,33383.91070741514,False,True,False,2510.43,0.08884262775699803,517456,2733.4631980000004,0.22609368950832112,1.154168649166209,-23.779786889942898,-0.019584887455659783,-0.013619819599842153,1h_bullish_strict_engulf,short,2024-08-28 17:00:00,0.608594657375148,1h_strict_engulf_v2p0,3.105003347467083,4.93499307184452
521903,463,521440,522161,-592.6942429088522,False,False,False,2346.61,0.013202266329944923,521440,2316.0331140000003,0.6996108949416329,2.4798578873409447,12.97180284999851,0.001884155497663187,-0.002581597799618307,1h_bearish_strict_engulf,long,2024-09-10 13:00:00,0.12140077821014443,1h_strict_engulf_v2p0,2.4174805337557137,0.28685292464562157
523991,56,523935,525467,43638.76789338497,False,True,False,2354.25,0.003889367392786225,523935,2345.1289319999996,0.14174641148324682,12.604060009210828,0.5110638612209542,-0.0009071163876847033,-0.006374106952976355,1h_bearish_strict_engulf,long,2024-09-17 19:00:00,0.1593899521531212,1h_strict_engulf_v2p0,3.9516338406445835,4.682555469159689
529571,721,528850,529800,3812.8622120580403,False,True,False,2494.75,0.041114953467618065,528850,2396.22915,0.2940868655154363,7.215506723987723,14.196428442428395,-0.024824686658515227,-0.05539079651334711,1h_bearish_strict_engulf,long,2024-10-07 04:00:00,0.2108843537414869,1h_strict_engulf_v2p0,2.271221830225358,3.329110205280746
531419,623,530796,531435,5166.151034196257,False,True,False,2460.98,0.01705835038546155,530796,2419.7038439999997,0.06021251475799327,-2.1615332230053603,3.7951774010829897,0.005839610669094553,1.940296593994084e-05,1h_bearish_strict_engulf,long,2024-10-13 14:00:00,0.8878394332939499,1h_strict_engulf_v2p0,3.9305536316202607,0.40053511955992965
534023,174,533849,535544,25782.971014758397,False,True,False,2641.79,0.0011056715333164213,533849,2644.710952,0.353475935828883,-8.793077573998666,-10.32118779520243,-0.0033678206477522066,-0.002629397145688661,1h_bullish_strict_engulf,short,2024-10-22 15:00:00,0.22005347593582883,1h_strict_engulf_v2p0,3.8199701722064825,3.081870445390265
537383,782,536601,538173,26850.177959806402,False,True,False,2456.91,0.062130067442437875,536601,2609.557984,0.25916091343601316,-1.6419182488676753,-7.24335143481353,-0.004752457368799257,-0.012221966986902366,1h_bullish_strict_engulf,short,2024-11-03 07:00:00,0.5337227827934264,1h_strict_engulf_v2p0,2.0786274934211275,0.40715908009084856
539471,1298,538173,551988,223327.4877437217,True,True,False,3195.21,0.2854175394661458,538173,2485.7370479999995,0.2495722317281856,7.604430767870696,13.149274278918156,0.002966411930291235,-0.008108103396146094,1h_bearish_strict_engulf,long,2024-11-10 13:00:00,0.0,1h_strict_engulf_v2p0,2.704151114593859,0.7182208792329662
555539,671,554868,556884,-54210.935336000985,False,False,True,3632.63,0.05126001698389926,554868,3455.500962,0.33787972721638165,-5.532051686663856,7.411639345021584,-0.0028638403507935672,-0.0031232317882634586,1h_bearish_strict_engulf,long,2025-01-05 08:00:00,0.597644141351507,1h_strict_engulf_v2p0,4.391605548344723,1.690140447986317
564059,551,563508,566964,95432.27353813092,False,True,False,2828.68,0.10297237015144889,563508,3119.955884,0.34795049717433213,22.335463878949156,-46.01362627331268,-0.0011141188357068899,0.004539323319543653,1h_bullish_strict_engulf,short,2025-02-03 22:00:00,0.07833178338937175,1h_strict_engulf_v2p0,2.2444369459506825,1.4667204644777248
567467,503,566964,568315,-10439.274139970425,False,False,False,2686.92,0.006113242195047608,566964,2670.594012,0.4741200828157346,-6.538248410606437,1.3145091506251632,-0.0077834257145635855,-0.014137051827214142,1h_bearish_strict_engulf,long,2025-02-15 18:00:00,0.24361628709453406,1h_strict_engulf_v2p0,8.959314480001838,5.153729200999415
571859,100,571759,573015,-37549.85289484623,False,False,False,2504.86,0.10639048931071038,571759,2263.9927079999998,0.11282051282051665,38.08723717097102,44.238895642626055,0.015975638545098203,0.03148521356924694,1h_bearish_strict_engulf,long,2025-03-03 00:00:00,0.6333333333333379,1h_strict_engulf_v2p0,5.1006103999275965,3.2005197522458944
575123,2108,573015,575212,84737.91552441102,False,True,False,1894.61,0.14165306633027397,573015,2162.987316,0.32300884955753145,6.250669102925809,9.20994036508067,0.006414964827409886,0.014575348584285441,1h_bullish_strict_engulf,short,2025-03-14 08:00:00,0.6600294985250797,1h_strict_engulf_v2p0,4.3409948137670895,0.8452117543457185
